Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
TCFAP2C 20176728 ChIP-ChIP TROPHOBLAST STEM CELLS Mouse	8/1980	0.969083226194261	0.999996156349101	0	0	0.558277422374786	0.017532580764312	MOXD1;SLAMF8;FN1;SLC26A8;TMEM119;SLITRK5;ROR1;PARVA
DNAJC2 21179169 ChIP-ChIP NT2 Human	2/758	0.969270712558729	0.999996156349101	0	0	0.371654217242453	0.0115998235289469	NRN1;UTY
NANOG 18692474 ChIP-Seq MESCs Mouse	9/2172	0.970016298765731	0.999996156349101	0	0	0.570880237396381	0.0173789672646435	GBP5;FN1;SLC1A3;ROR1;GPR84;PDCD1LG2;WNT16;GBP1;ATF3
MYB 26560356 Chip-Seq TH1 Human	6/1610	0.970376773075165	0.999996156349101	0	0	0.517399682611653	0.0155586518944693	FHAD1;GBP5;FAM118A;SLC1A3;FOLR3;ATF3
SMAD2/3 21741376 ChIP-Seq ESCs Human	6/1612	0.970642481044432	0.999996156349101	0	0	0.516698743348806	0.0153961112857409	ARL17B;FHAD1;BATF2;KCNK17;GPR84;SRGAP1
MYB 21317192 ChIP-Seq ERMYB Mouse	2/767	0.970897692618756	0.999996156349101	0	0	0.367108804306036	0.0108422571929539	CD274;LYPD6B
UBF1/2 26484160 Chip-Seq HMECs Human	6/1614	0.970906020191021	0.999996156349101	0	0	0.515999547715966	0.0152351972759398	C1QB;ANKRD22;FN1;TMEM119;BHLHE41;ROR1
MYBL2 22936984 ChIP-ChIP MESCs Mouse	5/1419	0.971273252786189	0.999996156349101	0	0	0.490476544969212	0.0142961339464149	DDX3Y;SERPING1;FFAR3;SLITRK5;KIF20A
SPI1 23547873 ChIP-Seq NB4 Human	12/2723	0.971410444410659	0.999996156349101	0	0	0.602518838594088	0.0174767802567195	C1QB;CD274;PKIB;C1QA;ANKRD22;FAM118A;TMEM119;BHLHE41;IL27;GPR84;SYN2;C1QC
HNF4A 19761587 ChIP-ChIP CACO-2 Human	2/771	0.971594031602228	0.999996156349101	0	0	0.365122772125755	0.0105218249775987	FN1;SOX5
FOXA1 26743006 Chip-Seq LNCaP-abl Human	6/1620	0.971683777042618	0.999996156349101	0	0	0.513912357778529	0.0147620603826845	BHLHE41;KREMEN1;ANK2;ROR1;GBP1;LRP1B
CDH4 35650610 ChIP-Seq mESC Mouse Stem Autism	2/774	0.972105787272885	0.999996156349101	0	0	0.363646754038403	0.0102878015151375	ANK2;COCH
EVI1 22308434 ChIP-Seq SKOV3 Human Ovary OvarianCancer	3/1010	0.972864158865435	0.999996156349101	0	0	0.416087388282026	0.0114469040632493	SRGAP1;DDO;SOX5
RXRA 24833708 ChIP-Seq LIVER Mouse	5/1434	0.973256324198531	0.999996156349101	0	0	0.484933467328223	0.0131454767746761	GBP6;SERPING1;CYYR1;SRGAP1;DDO
ZFP42 18358816 ChIP-ChIP MESCs Mouse	3/1013	0.973306981266767	0.999996156349101	0	0	0.414785478547855	0.0112223308820083	DDX3Y;KIF20A;ATF3
CTCF 21964334 ChIP-Seq BJAB-B Human	6/1638	0.973904802389115	0.999996156349101	0	0	0.507742869875223	0.0134255942572843	BATF2;SLITRK5;ROR1;IL27;SRGAP1;C1QC
PBX1 22567123 ChIP-ChIP OVCAR3 Human	6/1640	0.974141507991491	0.999996156349101	0	0	0.507065761655725	0.0132844640134321	BTNL9;GRIN3A;SERPING1;SLC1A3;FCGR1A;SOX5
FOXA1 25552417 ChIP-Seq VCAP Human	6/1650	0.975295884646326	0.999996156349101	0	0	0.503704932537049	0.0125998678951041	IFI27;HPN;ROR1;KIF20A;UTY;CD177
IRF4 20064451 ChIP-Seq CD4+T Mouse	2/795	0.975448539507265	0.999996156349101	0	0	0.353627327349603	0.0087904232810688	GBP5;GBP1
CBP 20019798 ChIP-Seq JUKART Human	2/795	0.975448539507265	0.999996156349101	0	0	0.353627327349603	0.0087904232810688	GBP5;GBP1
ESR1 26153859 ChIP-Seq T47D Human Breast Carcinoma	5/1452	0.975469609214328	0.999996156349101	0	0	0.47843347137713	0.0118825045296517	FHAD1;LYPD6B;HPN;SYBU;ATF3
OCT4 18692474 ChIP-Seq MEFs Mouse	6/1655	0.975855224921603	0.999996156349101	0	0	0.502039803737803	0.0122703742686296	CD274;FN1;SLC1A3;ROR1;OTX1;GBP1
SPI1 22096565 ChIP-ChIP GC-B Mouse	3/1032	0.975957475690243	0.999996156349101	0	0	0.406716337328582	0.00989795595813494	C1QB;GPR84;MOCS1
KDM2B 26808549 Chip-Seq JURKAT Human	6/1660	0.976402953180203	0.999996156349101	0	0	0.500384742222711	0.0119491455659704	BTNL9;NRN1;BHLHE41;ROR1;CACNA1E;VSIG10
KDM2B 26808549 Chip-Seq SUP-B15 Human	6/1666	0.977045196632531	0.999996156349101	0	0	0.498411829134721	0.0115743026038972	NRN1;HPN;BHLHE41;ROR1;GPR84;MYOM2
TCF7L2 21901280 ChIP-Seq H4IIE Rat	2/807	0.977182426997986	0.999996156349101	0	0	0.348136645962733	0.00803566317725874	ROR1;MYOM2
GATA1 30185409 ChIP-Seq K562 Mouse BoneMarrow Leukemia	2/810	0.977597163197934	0.999996156349101	0	0	0.3467894583576	0.00785741418618498	ANXA3;MOCS1
SCL 21571218 ChIP-Seq MEGAKARYOCYTES Human	5/1478	0.978369685366161	0.999996156349101	0	0	0.469325043770322	0.0102630493920767	GRIP1;GRIN3A;ANXA3;EPSTI1;CSMD1
TTF2 22483619 ChIP-Seq HELA Human	4/1272	0.978617753609086	0.999996156349101	0	0	0.437732473280286	0.00946121903492809	PKIB;HPN;SLITRK5;OTX1
SOX11 22085726 ChIP-Seq ESNs Mouse	5/1484	0.978992293790207	0.999996156349101	0	0	0.467268577122319	0.00992081653058416	MOXD1;C1QA;EIF1AY;FFAR3;CSMD1
ELF1 20517297 ChIP-Seq JURKAT Human	2/821	0.979056756528358	0.999996156349101	0	0	0.341934209581268	0.00723726464141799	APOL4;XKR3
ERA 27197147 Chip-Seq ENDOMETRIOID-ADENOCARCINOMA Human	2/822	0.979184816105674	0.999996156349101	0	0	0.341499282639885	0.00718339430367138	ANXA3;BHLHE41
TAF7L 23326641 ChIP-Seq C3H10T1-2 Mouse	1/554	0.979554011734529	0.999996156349101	0	0	0.254867279998944	0.00526502303051765	SYN2
TAL1 20566737 ChIP-Seq PRIMARY FETAL LIVER ERYTHROID Mouse	5/1492	0.979796651696638	0.999996156349101	0	0	0.464552436909355	0.00948162074507614	NRN1;COL4A3;NOS1AP;SLC1A3;OTX1
MYC 22102868 ChIP-Seq BL Human	1/569	0.981626061100582	0.999996156349101	0	0	0.247943867585072	0.00459807844200405	NRN1
SMAD2 18955504 ChIP-ChIP HaCaT Human	5/1513	0.981774303910829	0.999996156349101	0	0	0.457559681697613	0.00841627505858502	ANXA3;SLC1A3;FOLR3;ATF3;NAIP
SMAD3 18955504 ChIP-ChIP HaCaT Human	5/1513	0.981774303910829	0.999996156349101	0	0	0.457559681697613	0.00841627505858502	ANXA3;SLC1A3;FOLR3;ATF3;NAIP
WT1 20215353 ChIP-ChIP NEPHRON PROGENITOR Mouse	4/1307	0.98217208917132	0.999996156349101	0	0	0.425172678434382	0.00764832179880704	PARVA;OTX1;SYN2;ATF3
CTCF 26484167 Chip-Seq Bcells Mouse	5/1521	0.982479225594137	0.999996156349101	0	0	0.454946733588589	0.00804167481120675	BTNL9;GBP5;GPR84;MOCS1;DDO
THAP11 20581084 ChIP-Seq MESCs Mouse	1/577	0.982644462236536	0.999996156349101	0	0	0.244398824006488	0.00427891278396137	MOCS1
ERG 20517297 ChIP-Seq VCAP Human	2/853	0.982801105677138	0.999996156349101	0	0	0.328523536324048	0.00569939494195275	FFAR3;XKR3
MECOM 23826213 ChIP-Seq KASUMI Mouse	5/1527	0.9829911923033	0.999996156349101	0	0	0.453005048758559	0.00777135547017465	CD274;ANXA3;NOS1AP;GPR84;MOCS1
MYC 19915707 ChIP-ChIP AK7 Human	6/1732	0.983124774939546	0.999996156349101	0	0	0.477615084799326	0.00812864293462384	PKIB;FN1;TMEM119;GPR84;SYN2;C1QC
TP53 32428506 ChIP-Seq Human Liver Heptoma	1/584	0.98348946343984	0.999996156349101	0	0	0.241376719960937	0.004018525211737	ATF3
MYC 18940864 ChIP-ChIP HL60 Human	1/587	0.983838980768645	0.999996156349101	0	0	0.240103634687726	0.00391201638340618	PKIB
AR 22383394 ChIP-Seq PROSTATE CANCER Human	5/1540	0.984053070227544	0.999996156349101	0	0	0.448850138375254	0.00721546805845253	FN1;ANK2;PARVA;LRP1B;CORIN
SMC4 20622854 ChIP-Seq HELA Human	5/1544	0.984367166931984	0.999996156349101	0	0	0.44758582616385	0.00705230299901862	FHAD1;BATF2;C1QA;SLC1A3;IL27
ASXL1 24218140 ChIP-Seq BMDM Mouse	1/593	0.984516125549038	0.999996156349101	0	0	0.237596172815151	0.00370768865857193	BHLHE41
PRDM5 23873026 ChIP-Seq MEFs Mouse	2/873	0.984804191424214	0.999996156349101	0	0	0.320642263794151	0.00490981799215417	MOCS1;SYBU
GATA1 30185409 ChIP-Seq HPC Mouse BoneMarrow Leukemia	2/874	0.984898195674116	0.999996156349101	0	0	0.320257690232056	0.00487336056675743	BHLHE41;GPR84
EST1 17652178 ChIP-ChIP JURKAT Human	1/597	0.984951827049401	0.999996156349101	0	0	0.23595257923872	0.00357764173148996	RPS4Y1
PPARA 22158963 ChIP-Seq LIVER Mouse	5/1552	0.984978134579673	0.999996156349101	0	0	0.445076816151562	0.00673660989816172	GBP5;HPN;FN1;MMP19;ATF3
MITF 21258399 ChIP-Seq MELANOMA Human	22/4614	0.985001299076269	0.999996156349101	0	0	0.63066953021747	0.00953087909380372	MOXD1;NRN1;FAM118A;BHLHE41;KREMEN1;SLC1A3;ANK2;PARVA;GPR84;PDCD1LG2;MYOM2;FHAD1;APOL4;IFI27;LYPD6B;NOS1AP;ROR1;FGF13;SRGAP1;MOCS1;CSMD1;SOX5
EBNA1 20929547 Chip-Seq RAJI-cells Human	5/1553	0.985052919786705	0.999996156349101	0	0	0.444765013308465	0.00669812266447272	CASP5;SLAMF8;KREMEN1;ROR1;DDO
E2F1 20622854 ChIP-Seq HELA Human	5/1567	0.986064086676668	0.999996156349101	0	0	0.44044169322153	0.0061811278310643	APOL4;PLLP;FFAR3;GPR84;FCGR1A
E2F4 17652178 ChIP-ChIP JURKAT Human	1/608	0.986088234342026	0.999996156349101	0	0	0.231544390865691	0.00324380753387148	KIF20A
PU 27001747 Chip-Seq BMDM Mouse	5/1573	0.986477569300685	0.999996156349101	0	0	0.438612475065214	0.00597157350784626	NOS1AP;KREMEN1;CYYR1;CACNA1E;ATF3
SOX17 20123909 ChIP-Seq XEN Mouse	4/1363	0.986729381880902	0.999996156349101	0	0	0.406422632972005	0.00542958675995383	FHAD1;SLC1A3;PDCD1LG2;SOX5
TFAP2A 35110662 ChIP-Seq HEPM Human Embryo	3/1144	0.987180623382022	0.999996156349101	0	0	0.364611938845068	0.00470431580198646	CD274;ARL17A;VSIG10
CHD1 19587682 ChIP-ChIP MESCs Mouse	1/626	0.987766829550413	0.999996156349101	0	0	0.224665693430657	0.00276532275277341	KIF20A
CSB 26484114 Chip-Seq FIBROBLAST Human	5/1594	0.987836154796074	0.999996156349101	0	0	0.432318997619915	0.00529090588216725	BTNL9;PDCD1LG2;FOLR3;CSMD1;MYOM2
MYCN 27167114 Chip-Seq NEUROBLASTOMA Human	5/1594	0.987836154796074	0.999996156349101	0	0	0.432318997619915	0.00529090588216725	FHAD1;NRN1;BHLHE41;CLEC18B;PARVA
CEBPA 26348894 ChIP-Seq LIVER Mouse	5/1597	0.988019460605882	0.999996156349101	0	0	0.431433483205501	0.00520001792470566	GBP6;NOS1AP;NRCAM;PARVA;CD177
BRD4 27068464 Chip-Seq AML-cells Mouse	5/1597	0.988019460605882	0.999996156349101	0	0	0.431433483205501	0.00520001792470566	NOS1AP;MMP19;IL27;MOCS1;ATF3
JUND 26020271 ChIP-Seq HCASMC Human CoronaryArtery	1/629	0.988026340233312	0.999996156349101	0	0	0.223557580547678	0.00269295705135771	ATF3
KLF4 19030024 ChIP-ChIP MESCs Mouse	3/1157	0.988098466717967	0.999996156349101	0	0	0.360254188330445	0.00431329584833495	FN1;OTX1;COCH
ETS1 22383799 ChIP-Seq G1ME Mouse	4/1394	0.988755004483329	0.999996156349101	0	0	0.396692795017717	0.00448607921150671	PLLP;HPN;SLITRK5;SRGAP1
LXR 22292898 ChIP-Seq THP-1 Human	5/1614	0.989010222798226	0.999996156349101	0	0	0.426477941279551	0.00471284179211002	C1QA;APOL4;SYN2;CSMD1;ATF3
GATA3 27048872 Chip-Seq THYMUS Human	5/1617	0.989176875520935	0.999996156349101	0	0	0.425614283848579	0.00463158594815256	EPSTI1;BHLHE41;KREMEN1;FCGR1A;GDF7
GATA3 24758297 ChIP-Seq MCF-7 Human	5/1629	0.989820045253726	0.999996156349101	0	0	0.422191562650468	0.00431991677843325	PLEKHG7;ANXA3;PLLP;MOCS1;VSIG10
MYB 26560356 Chip-Seq TH2 Human	5/1629	0.989820045253726	0.999996156349101	0	0	0.422191562650468	0.00431991677843325	DDX3Y;ARL17A;EPSTI1;SLC1A3;FOLR3
AF4 28076791 ChIP-Seq SEM Human Blood Leukemia	1/652	0.989842483611896	0.999996156349101	0	0	0.21540134773005	0.00219913057664171	NOS1AP
PAX6 23342162 ChIP-ChIP BETA-FORBRAIN-LENS Mouse	1/658	0.990269443883427	0.999996156349101	0	0	0.213367552133676	0.00208635216545975	DDX3Y
CREB1 26743006 Chip-Seq LNCaP Human	5/1645	0.99062184571111	0.999996156349101	0	0	0.417705849990831	0.00393579413298843	DDX3Y;RFPL2;SLITRK5;PARVA;GPR84
UBF1/2 26484160 Chip-Seq HMEC-DERIVED Human	5/1650	0.990859962260632	0.999996156349101	0	0	0.416321959914985	0.00382269494814491	FHAD1;FN1;BHLHE41;ROR1;PARVA
TFEB 21752829 ChIP-Seq HELA Human	1/668	0.990941794730459	0.999996156349101	0	0	0.210059203974655	0.00191142957820502	ANKRD22
KDM5B 21448134 ChIP-Seq MESCs Mouse	12/3030	0.991445109851599	0.999996156349101	0	0	0.531540913250655	0.00456683648669161	NRN1;FN1;KREMEN1;FFAR3;PARVA;KIF20A;OTX1;CACNA1E;SYN2;CSMD1;MYOM2;COCH
CTCF 27219007 Chip-Seq ERYTHROID Human	5/1663	0.991452695003114	0.999996156349101	0	0	0.412762908477466	0.00354317443007378	BHLHE41;SLITRK5;IL27;KIF20A;C1QC
CEBPB 24764292 ChIP-Seq MC3T3 Mouse	4/1461	0.992178876760885	0.999996156349101	0	0	0.377078232721089	0.00296076874935999	HPN;TMEM119;ROR1;OTX1
P300 27058665 Chip-Seq ZR-75-30cells Human	5/1689	0.992531114376005	0.999996156349101	0	0	0.405809654778276	0.0030423214680591	BHLHE41;ROR1;SRGAP1;GBP1;ATF3
ILF3 29590119 ChIP-Seq K562 Human BoneMarrow Leukemia	1/700	0.99279833566622	0.999996156349101	0	0	0.200108601443146	0.0014463292403917	ATF3
CHD4 35695185 ChIP-Seq nicBasalRootGanglia Mouse Embryo	7/2119	0.993043723114158	0.999996156349101	0	0	0.449087728429331	0.00313489486891769	LYPD6B;NRCAM;ANK2;WNT16;SRGAP1;LRP1B;SOX5
PU.1 20513432 ChIP-Seq MACROPHAGES Mouse	4/1509	0.993995066328427	0.999996156349101	0	0	0.364099766946001	0.00219298592750759	FAM118A;FN1;GPR84;ATF3
PU.1 20513432 ChIP-Seq Bcells Mouse	4/1520	0.994350547509398	0.999996156349101	0	0	0.36124128696885	0.00204660203762761	FAM118A;TMEM119;SERPING1;GPR84
FLI1 20887958 ChIP-Seq HPC-7 Mouse	4/1534	0.994773994426196	0.999996156349101	0	0	0.357662667056872	0.00187404826129106	CD274;GPR84;MOCS1;SOX5
SMAD3 30307970 ChIP-Seq HCASMC Human CoronaryArtery	5/1759	0.994831147386384	0.999996156349101	0	0	0.388113956499001	0.00201130640122861	KREMEN1;ROR1;KCNK17;SYN2;ATF3
BRD4 25478319 ChIP-Seq HGPS Human	5/1770	0.995124783673425	0.999996156349101	0	0	0.385460819186777	0.00188380058690548	PKIB;MOXD1;PLLP;PRR16;PARVA
RUNX1 22412390 ChIP-Seq EML Mouse	4/1561	0.995506538633316	0.999996156349101	0	0	0.350942781276661	0.00158050145604261	GRIP1;HP;FAM118A;TMEM119
BCL6 27268052 Chip-Seq Bcells Human	4/1563	0.995556702753879	0.999996156349101	0	0	0.350454271299053	0.00156064227065902	ARL17A;GPR84;FCGR1A;SRGAP1
SOX2 18692474 ChIP-Seq MEFs Mouse	4/1566	0.995630945230553	0.999996156349101	0	0	0.349723851931125	0.00153131029376223	FN1;SLC1A3;ROR1;KIF20A
AR 27270436 ChIP-Seq VCaP Human Prostate Carcinoma	14/3565	0.995795954309655	0.999996156349101	0	0	0.51860448215405	0.00218483273118373	CD274;OLAH;HPN;FAM118A;BHLHE41;ANK2;INSYN2B;GRIP1;PKIB;COL4A4;NRCAM;SYBU;ATF3;CD177
FOXA1 26457646 ChIP-Seq LHSAR Human ProstateCancer	6/2020	0.99593876511042	0.999996156349101	0	0	0.402816647106617	0.00163926399710694	FHAD1;ANKRD22;KIF20A;UTY;SYBU;CD177
FOXM1 25889361 ChIP-Seq OE33 AND U2OS Human	1/784	0.996062524236057	0.999996156349101	0	0	0.177857948560189	0.000701693721251803	KIF20A
STAT1 17558387 ChIP-Seq HELA Human	3/1349	0.996136727793205	0.999996156349101	0	0	0.305695889053987	0.00118327356037667	GBP5;SRGAP1;COCH
FOXA1 27270436 ChIP-Seq LNCaP Human Prostate Carcinoma	5/1822	0.996310834226306	0.999996156349101	0	0	0.373353582083994	0.00137991018315497	WDR17;FFAR3;PDCD1LG2;SYBU;CD177
E2A 27217539 Chip-Seq RAMOS-Cell Line Human	4/1603	0.99645428350285	0.999996156349101	0	0	0.340940699877722	0.00121102731488867	GRIP1;MOXD1;SLITRK5;GPR84
JUN 27471255 ChIP-Seq Chondrocytes Mouse Rib	17/4145	0.996465282348725	0.999996156349101	0	0	0.535504356461016	0.0018962099623337	FAM118A;FN1;SLC1A3;ANK2;PARVA;VSIG10;GRIP1;IFI27;TMEM119;ROR1;KIF20A;UTY;MOCS1;SYBU;ATF3;CORIN;SOX5
STAT1 19122651 ChIP-Seq HeLaS3 Human CervicalCancer	13/3434	0.996645937213034	0.999996156349101	0	0	0.49981408944753	0.0016792255286284	CD274;BATF2;ANXA3;ANKRD22;SLC1A3;C4BPA;PARVA;LRP1B;IFI27;SRGAP1;GBP1;SYBU;ATF3
UTX 26944678 Chip-Seq JUKART Human	4/1621	0.996798855363469	0.999996156349101	0	0	0.336813151312085	0.0010799170217946	FHAD1;NRN1;KREMEN1;GPR84
CTCF 31629814 ChIP-Seq Hepatocytes Mouse Tyrosinemia	11/3086	0.997040918931874	0.999996156349101	0	0	0.472842967799757	0.0014012549116364	FHAD1;GRIP1;NOS1AP;PRR16;SLITRK5;ROR1;SYBU;ATF3;COCH;SOX5;GDF7
KDM2B 26808549 Chip-Seq HPB-ALL Human	4/1636	0.997061212631463	0.999996156349101	0	0	0.333443078724027	0.000981361020897357	NRN1;BHLHE41;GPR84;ATF3
NANOG 18347094 ChIP-ChIP MESCs Mouse	3/1399	0.997140464665549	0.999996156349101	0	0	0.293950971028335	0.000841767294324345	PLLP;ROR1;OTX1
KDM5A 27292631 Chip-Seq BREAST Human	1/830	0.997173931686693	0.999996156349101	0	0	0.167583844751834	0.000474273874762266	FAM118A
SMARCA4 20176728 ChIP-ChIP TSCs Mouse	1/830	0.997173931686693	0.999996156349101	0	0	0.167583844751834	0.000474273874762266	BATF2
CHD1 26751641 Chip-Seq LNCaP Human	4/1647	0.997240340604275	0.999996156349101	0	0	0.331010801137344	0.000914739833969977	HPN;FAM118A;ROR1;IL27
KDM2B 26808549 Chip-Seq SIL-ALL Human	4/1652	0.997318246844982	0.999996156349101	0	0	0.329915954209535	0.000885941621133664	NRN1;PLLP;RFPL2;FAM118A
RUNX1 27514584 ChIP-Seq MCF-7 Human BreastCancer	3/1413	0.997372875810935	0.999996156349101	0	0	0.290811662726556	0.000765003674009033	PKIB;ANXA3;SYBU
EGR1 20690147 ChIP-Seq ERYTHROLEUKEMIA Human	21/4931	0.997527639239992	0.999996156349101	0	0	0.546576844743851	0.00135300839575597	BTNL9;MOXD1;NRN1;ANXA3;SLC1A3;PARVA;IL27;GPR84;WNT16;CACNA1E;GDF7;NOS1AP;PRR16;TMEM119;NRCAM;ROR1;OTX1;CYYR1;CSMD1;ATF3;SOX5
FLI1 21867929 ChIP-Seq CD8 Mouse	3/1426	0.997572228864846	0.999996156349101	0	0	0.287951901303974	0.000699931295001024	ANKRD22;EPSTI1;GDF7
MYC 18555785 ChIP-Seq MESCs Mouse	1/852	0.997589037431388	0.999996156349101	0	0	0.163062777153542	0.000393612935973117	KIF20A
PADI4 21655091 ChIP-ChIP MCF-7 Human	1/857	0.997674581325094	0.999996156349101	0	0	0.162067671737499	0.000377314067273542	NOS1AP
E2F1 21310950 ChIP-Seq MCF-7 Human	1/858	0.997691324492509	0.999996156349101	0	0	0.161870044034103	0.000374137453416602	SOX5
RACK7 27058665 Chip-Seq MCF-7 Human	4/1679	0.997703701735918	0.999996156349101	0	0	0.324116729783916	0.000745124525836014	HPN;SLC1A3;IL27;VSIG10
ELK3 25401928 ChIP-Seq HUVEC Human	4/1689	0.997832442485154	0.999996156349101	0	0	0.322016032596661	0.000698745831118076	BATF2;HPN;ROR1;GPR84
GFI1B 20887958 ChIP-Seq HPC-7 Mouse	3/1475	0.998199932145543	0.999996156349101	0	0	0.277626811594203	0.000500197428927734	CD274;MOCS1;SOX5
MYCN 28898695 ChIP-Seq NB1643 Human Nerve Neuroblastoma	6/2184	0.99828813718406	0.999996156349101	0	0	0.36906252608732	0.000632325797225931	RFPL2;FAM118A;TMEM119;BHLHE41;ANK2;ATF3
POU5F1 18692474 ChIP-Seq MESCs Mouse	10/3012	0.998316213153566	0.999996156349101	0	0	0.43876998667555	0.00073941781801561	GBP5;CD274;PLLP;FN1;SLC1A3;ANK2;ROR1;OTX1;SRGAP1;GBP1
ESR1 26153859 ChIP-Seq MCF-7 Human BreastCancer	13/3597	0.998381352267741	0.999996156349101	0	0	0.472352678571429	0.000765192047385792	CD274;ANXA3;PLLP;HPN;SEPTIN4;WNT16;VSIG10;PKIB;LYPD6B;SRGAP1;MOCS1;SYBU;ATF3
SIN3A 21632747 ChIP-Seq MESCs Mouse	1/923	0.998557562612157	0.999996156349101	0	0	0.149943790870371	0.000216440668637504	FN1
POU2F1 27270436 ChIP-Seq VCaP Human Prostate Carcinoma	1/933	0.998658392722839	0.999996156349101	0	0	0.148256633564111	0.000199035722237571	RFPL2
CREB1 23762244 ChIP-Seq HIPPOCAMPUS Rat	5/2006	0.998662687741684	0.999996156349101	0	0	0.335565300056739	0.000449055920194093	NRN1;KREMEN1;PARVA;GPR84;ATF3
VDR 23849224 ChIP-Seq CD4+ Human	4/1811	0.998937755946784	0.999996156349101	0	0	0.298259670105477	0.000316992952645786	ARL17B;CD274;ARL17A;EPSTI1
TBX5 21415370 ChIP-Seq HL-1 Mouse	3/1561	0.998941669144492	0.999996156349101	0	0	0.261075452859792	0.000276450521252792	PKIB;NRCAM;ATF3
BCOR 27268052 Chip-Seq Bcells Human	3/1573	0.999017833092566	0.999996156349101	0	0	0.258910120311394	0.000254417913059183	PLLP;GPR84;FCGR1A
P68 20966046 ChIP-Seq HELA Human	3/1576	0.999036021768551	0.999996156349101	0	0	0.25837394928304	0.000249186987403962	PLLP;FFAR3;IL27
P300 27268052 Chip-Seq Bcells Human	3/1596	0.999149143891547	0.999996156349101	0	0	0.254851084606263	0.000216933904945264	ARL17A;PLLP;SRGAP1
PPARD 21283829 ChIP-Seq MYOFIBROBLAST Human	8/2749	0.999176934617046	0.999996156349101	0	0	0.384385260853703	0.000316504471738359	PKIB;LYPD6B;SLITRK5;SRGAP1;CSMD1;MYOM2;VSIG10;DDO
SRF 21415370 ChIP-Seq HL-1 Mouse	1/1001	0.99918089179943	0.999996156349101	0	0	0.137678832116788	0.000112820072665607	CD274
GATA1 22383799 ChIP-Seq G1ME Mouse	3/1606	0.999200731401228	0.999996156349101	0	0	0.253122617314757	0.000202393853963641	NOS1AP;MMP19;MOCS1
CTCF 33576154 ChIP-Seq Human PerigastricLN ProstateCancer	6/2328	0.999219765705566	0.999996156349101	0	0	0.34335604103046	0.000268002724472682	RFPL2;ZFY;SRGAP1;CORIN;GDF7;C1QC
RARB 27405468 Chip-Seq BRAIN Mouse	3/1611	0.999225365244463	0.999996156349101	0	0	0.252266445550028	0.000195490082864324	KREMEN1;FFAR3;CACNA1E
DACH1 20351289 ChIP-Seq MDA-MB-231 Human	2/1338	0.999246255603819	0.999996156349101	0	0	0.20392303628038	0.000153763802433385	SLITRK5;SRGAP1
NCOR1 26117541 ChIP-Seq K562 Human	3/1631	0.999316682760681	0.999996156349101	0	0	0.248894348894349	0.000170131933032207	GPR84;XKR3;ATF3
TCF7 22412390 ChIP-Seq EML Mouse	3/1635	0.999333637909649	0.999996156349101	0	0	0.248229847494553	0.000165466096355827	HPN;TMEM119;GPR84
AR 27623747 ChIP-Seq 22Rv1 Mouse Prostate Carcinoma	8/2805	0.999386670897122	0.999996156349101	0	0	0.375457220648497	0.000230349487554927	MOXD1;IFI27;NOS1AP;TMEM119;MMP19;OTX1;SYBU;ATF3
KDM2B 26808549 Chip-Seq DND41 Human	3/1657	0.999419776380293	0.999996156349101	0	0	0.244632540642214	0.000141982773093264	C1QA;BHLHE41;OTX1
E2F1 17053090 ChIP-ChIP MCF-7 Human	2/1380	0.99943058739224	0.999996156349101	0	0	0.19725945530607	0.000112354011783107	SLITRK5;SOX5
FOXP1 21924763 ChIP-Seq HESCs Human	10/3273	0.999540242531799	0.999996156349101	0	0	0.397424724180202	0.000182761001077273	PKIB;PLLP;SLC26A8;CLEC18B;ROR1;GPR84;FCGR1A;ATF3;MYOM2;GDF7
CNOT3 19339689 ChIP-ChIP MESCs Mouse	1/1083	0.999548673646483	0.999996156349101	0	0	0.126691582228099	5.71921569632055e-05	OTX1
E2F1 26619117 ChIP-Seq Hepatocytes Mouse Liver	7/2717	0.9996915470719	0.999996156349101	0	0	0.338198923973972	0.000104334540354746	FAM118A;SLC26A8;BHLHE41;ANK2;PARVA;KIF20A;ATF3
OLIG2 29049317 ChIP-Seq Mouse SpinalCord	2/1472	0.999692893254817	0.999996156349101	0	0	0.183993597438976	5.65143532578391e-05	KIF20A;MOCS1
RUNX1 30185409 ChIP-Seq HPC Mouse BoneMarrow Leukemia	7/2724	0.999703260088941	0.999996156349101	0	0	0.337189929395635	0.000100072558154413	BTNL9;FHAD1;FN1;SLC26A8;ROR1;GPR84;CORIN
ETS1 21867929 ChIP-Seq TH2 Mouse	2/1483	0.999714804538004	0.999996156349101	0	0	0.182517774158955	5.20606650094116e-05	FBXO39;KREMEN1
TCFCP2L1 18555785 ChIP-Seq MESCs Mouse	2/1486	0.999720505546671	0.999996156349101	0	0	0.182119074044712	5.09083856780868e-05	TMEM119;ATF3
VDR 33458620 ChIP-Seq PrimaryEpithelial Human Prostate	1/1154	0.999730632436641	0.999996156349101	0	0	0.118440627749888	3.19083610313962e-05	CD274
SOX2 18692474 ChIP-Seq MESCs Mouse	5/2302	0.999757855212503	0.999996156349101	0	0	0.287478600724711	6.96198740673655e-05	FN1;SLC1A3;ANK2;ROR1;KIF20A
