ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0045793	positive regulation of cell size	1/96	11/18888	0.0909090909090909	17.8863636363636	4.00402330644616	0.0545232277695599	0.425755796265991	0.405003083519239	51334	1
GO:0048671	negative regulation of collateral sprouting	1/96	11/18888	0.0909090909090909	17.8863636363636	4.00402330644616	0.0545232277695599	0.425755796265991	0.405003083519239	2258	1
GO:0060900	embryonic camera-type eye formation	1/96	11/18888	0.0909090909090909	17.8863636363636	4.00402330644616	0.0545232277695599	0.425755796265991	0.405003083519239	51384	1
GO:0070778	L-aspartate transmembrane transport	1/96	11/18888	0.0909090909090909	17.8863636363636	4.00402330644616	0.0545232277695599	0.425755796265991	0.405003083519239	6507	1
GO:0071635	negative regulation of transforming growth factor beta production	1/96	11/18888	0.0909090909090909	17.8863636363636	4.00402330644616	0.0545232277695599	0.425755796265991	0.405003083519239	2335	1
GO:0086070	SA node cell to atrial cardiac muscle cell communication	1/96	11/18888	0.0909090909090909	17.8863636363636	4.00402330644616	0.0545232277695599	0.425755796265991	0.405003083519239	287	1
GO:0098887	neurotransmitter receptor transport, endosome to postsynaptic membrane	1/96	11/18888	0.0909090909090909	17.8863636363636	4.00402330644616	0.0545232277695599	0.425755796265991	0.405003083519239	23426	1
GO:0099519	dense core granule cytoskeletal transport	1/96	11/18888	0.0909090909090909	17.8863636363636	4.00402330644616	0.0545232277695599	0.425755796265991	0.405003083519239	55638	1
GO:0099639	neurotransmitter receptor transport, endosome to plasma membrane	1/96	11/18888	0.0909090909090909	17.8863636363636	4.00402330644616	0.0545232277695599	0.425755796265991	0.405003083519239	23426	1
GO:1901950	dense core granule transport	1/96	11/18888	0.0909090909090909	17.8863636363636	4.00402330644616	0.0545232277695599	0.425755796265991	0.405003083519239	55638	1
GO:1903027	regulation of opsonization	1/96	11/18888	0.0909090909090909	17.8863636363636	4.00402330644616	0.0545232277695599	0.425755796265991	0.405003083519239	722	1
GO:2000169	regulation of peptidyl-cysteine S-nitrosylation	1/96	11/18888	0.0909090909090909	17.8863636363636	4.00402330644616	0.0545232277695599	0.425755796265991	0.405003083519239	9722	1
GO:0070373	negative regulation of ERK1 and ERK2 cascade	2/96	74/18888	0.027027027027027	5.31756756756757	2.65977584477717	0.0545334751852985	0.425755796265991	0.405003083519239	2633/467	2
GO:1901019	regulation of calcium ion transmembrane transporter activity	2/96	75/18888	0.0266666666666667	5.24666666666667	2.63378537654294	0.055846838496037	0.425755796265991	0.405003083519239	9722/287	2
GO:0030900	forebrain development	5/96	408/18888	0.0122549019607843	2.41115196078431	2.05960286104073	0.057036364525217	0.425755796265991	0.405003083519239	306/5013/2258/26050/151449	5
GO:0055117	regulation of cardiac muscle contraction	2/96	77/18888	0.025974025974026	5.11038961038961	2.58317015791303	0.0585067126608474	0.425755796265991	0.405003083519239	2258/287	2
GO:0002645	positive regulation of tolerance induction	1/96	12/18888	0.0833333333333333	16.3958333333333	3.81302317185524	0.0593315008073373	0.425755796265991	0.405003083519239	29126	1
GO:0007320	insemination	1/96	12/18888	0.0833333333333333	16.3958333333333	3.81302317185524	0.0593315008073373	0.425755796265991	0.405003083519239	8528	1
GO:0010749	regulation of nitric oxide mediated signal transduction	1/96	12/18888	0.0833333333333333	16.3958333333333	3.81302317185524	0.0593315008073373	0.425755796265991	0.405003083519239	9722	1
GO:0010944	negative regulation of transcription by competitive promoter binding	1/96	12/18888	0.0833333333333333	16.3958333333333	3.81302317185524	0.0593315008073373	0.425755796265991	0.405003083519239	79365	1
GO:0019336	phenol-containing compound catabolic process	1/96	12/18888	0.0833333333333333	16.3958333333333	3.81302317185524	0.0593315008073373	0.425755796265991	0.405003083519239	26002	1
GO:0019532	oxalate transport	1/96	12/18888	0.0833333333333333	16.3958333333333	3.81302317185524	0.0593315008073373	0.425755796265991	0.405003083519239	116369	1
GO:0021527	spinal cord association neuron differentiation	1/96	12/18888	0.0833333333333333	16.3958333333333	3.81302317185524	0.0593315008073373	0.425755796265991	0.405003083519239	151449	1
GO:0031223	auditory behavior	1/96	12/18888	0.0833333333333333	16.3958333333333	3.81302317185524	0.0593315008073373	0.425755796265991	0.405003083519239	6507	1
GO:0035812	renal sodium excretion	1/96	12/18888	0.0833333333333333	16.3958333333333	3.81302317185524	0.0593315008073373	0.425755796265991	0.405003083519239	10699	1
GO:0042117	monocyte activation	1/96	12/18888	0.0833333333333333	16.3958333333333	3.81302317185524	0.0593315008073373	0.425755796265991	0.405003083519239	2335	1
GO:0045161	neuronal ion channel clustering	1/96	12/18888	0.0833333333333333	16.3958333333333	3.81302317185524	0.0593315008073373	0.425755796265991	0.405003083519239	4897	1
GO:0048755	branching morphogenesis of a nerve	1/96	12/18888	0.0833333333333333	16.3958333333333	3.81302317185524	0.0593315008073373	0.425755796265991	0.405003083519239	2258	1
GO:0072497	mesenchymal stem cell differentiation	1/96	12/18888	0.0833333333333333	16.3958333333333	3.81302317185524	0.0593315008073373	0.425755796265991	0.405003083519239	6660	1
GO:1902043	positive regulation of extrinsic apoptotic signaling pathway via death domain receptors	1/96	12/18888	0.0833333333333333	16.3958333333333	3.81302317185524	0.0593315008073373	0.425755796265991	0.405003083519239	467	1
GO:1903818	positive regulation of voltage-gated potassium channel activity	1/96	12/18888	0.0833333333333333	16.3958333333333	3.81302317185524	0.0593315008073373	0.425755796265991	0.405003083519239	9722	1
GO:2000562	negative regulation of CD4-positive, alpha-beta T cell proliferation	1/96	12/18888	0.0833333333333333	16.3958333333333	3.81302317185524	0.0593315008073373	0.425755796265991	0.405003083519239	29126	1
GO:2000514	regulation of CD4-positive, alpha-beta T cell activation	2/96	78/18888	0.0256410256410256	5.0448717948718	2.55851677777284	0.0598529365841109	0.425755796265991	0.405003083519239	246778/29126	2
GO:0043299	leukocyte degranulation	2/96	79/18888	0.0253164556962025	4.98101265822785	2.53428151411086	0.0612098290231481	0.425755796265991	0.405003083519239	57126/306	2
GO:1990138	neuron projection extension	3/96	177/18888	0.0169491525423729	3.33474576271186	2.23053136471609	0.0614761575592437	0.425755796265991	0.405003083519239	51299/2335/4897	3
GO:0001558	regulation of cell growth	5/96	418/18888	0.0119617224880383	2.35346889952153	2.00001650108237	0.0619727254561142	0.425755796265991	0.405003083519239	2335/3249/2258/55384/4897	5
GO:0072659	protein localization to plasma membrane	4/96	293/18888	0.0136518771331058	2.68600682593857	2.07886195905867	0.0623468554713871	0.425755796265991	0.405003083519239	2633/2258/287/23426	4
GO:0002863	positive regulation of inflammatory response to antigenic stimulus	1/96	13/18888	0.0769230769230769	15.1346153846154	3.64370154063118	0.0641155745476684	0.425755796265991	0.405003083519239	2209	1
GO:0009068	aspartate family amino acid catabolic process	1/96	13/18888	0.0769230769230769	15.1346153846154	3.64370154063118	0.0641155745476684	0.425755796265991	0.405003083519239	8528	1
GO:0014061	regulation of norepinephrine secretion	1/96	13/18888	0.0769230769230769	15.1346153846154	3.64370154063118	0.0641155745476684	0.425755796265991	0.405003083519239	2865	1
GO:0033690	positive regulation of osteoblast proliferation	1/96	13/18888	0.0769230769230769	15.1346153846154	3.64370154063118	0.0641155745476684	0.425755796265991	0.405003083519239	338773	1
GO:0060134	prepulse inhibition	1/96	13/18888	0.0769230769230769	15.1346153846154	3.64370154063118	0.0641155745476684	0.425755796265991	0.405003083519239	116443	1
GO:0070234	positive regulation of T cell apoptotic process	1/96	13/18888	0.0769230769230769	15.1346153846154	3.64370154063118	0.0641155745476684	0.425755796265991	0.405003083519239	29126	1
GO:0042129	regulation of T cell proliferation	3/96	181/18888	0.0165745856353591	3.26104972375691	2.18463019668718	0.0648359046850207	0.425755796265991	0.405003083519239	80380/246778/29126	3
GO:0007405	neuroblast proliferation	2/96	82/18888	0.024390243902439	4.79878048780488	2.46395920861576	0.0653431169280449	0.425755796265991	0.405003083519239	2258/6660	2
GO:0050727	regulation of inflammatory response	5/96	425/18888	0.0117647058823529	2.31470588235294	1.95930722999802	0.0655688436026522	0.425755796265991	0.405003083519239	2209/2865/838/56833/4671	5
GO:0001764	neuron migration	3/96	183/18888	0.0163934426229508	3.22540983606557	2.16215735147158	0.0665471252076827	0.425755796265991	0.405003083519239	2258/5414/4897	3
GO:0007638	mechanosensory behavior	1/96	14/18888	0.0714285714285714	14.0535714285714	3.49214282211244	0.0688755695062605	0.425755796265991	0.405003083519239	6507	1
GO:0032621	interleukin-18 production	1/96	14/18888	0.0714285714285714	14.0535714285714	3.49214282211244	0.0688755695062605	0.425755796265991	0.405003083519239	115362	1
GO:0032661	regulation of interleukin-18 production	1/96	14/18888	0.0714285714285714	14.0535714285714	3.49214282211244	0.0688755695062605	0.425755796265991	0.405003083519239	115362	1
GO:0048243	norepinephrine secretion	1/96	14/18888	0.0714285714285714	14.0535714285714	3.49214282211244	0.0688755695062605	0.425755796265991	0.405003083519239	2865	1
GO:0061000	negative regulation of dendritic spine development	1/96	14/18888	0.0714285714285714	14.0535714285714	3.49214282211244	0.0688755695062605	0.425755796265991	0.405003083519239	116443	1
GO:0072672	neutrophil extravasation	1/96	14/18888	0.0714285714285714	14.0535714285714	3.49214282211244	0.0688755695062605	0.425755796265991	0.405003083519239	57126	1
GO:1900025	negative regulation of substrate adhesion-dependent cell spreading	1/96	14/18888	0.0714285714285714	14.0535714285714	3.49214282211244	0.0688755695062605	0.425755796265991	0.405003083519239	2633	1
GO:1900426	positive regulation of defense response to bacterium	1/96	14/18888	0.0714285714285714	14.0535714285714	3.49214282211244	0.0688755695062605	0.425755796265991	0.405003083519239	400709	1
GO:1905522	negative regulation of macrophage migration	1/96	14/18888	0.0714285714285714	14.0535714285714	3.49214282211244	0.0688755695062605	0.425755796265991	0.405003083519239	56833	1
GO:2000479	regulation of cAMP-dependent protein kinase activity	1/96	14/18888	0.0714285714285714	14.0535714285714	3.49214282211244	0.0688755695062605	0.425755796265991	0.405003083519239	5570	1
GO:2000651	positive regulation of sodium ion transmembrane transporter activity	1/96	14/18888	0.0714285714285714	14.0535714285714	3.49214282211244	0.0688755695062605	0.425755796265991	0.405003083519239	2258	1
GO:0051851	modulation by host of symbiont process	2/96	86/18888	0.0232558139534884	4.57558139534884	2.37533285101602	0.0709951240512829	0.425755796265991	0.405003083519239	3429/3249	2
GO:1901379	regulation of potassium ion transmembrane transport	2/96	86/18888	0.0232558139534884	4.57558139534884	2.37533285101602	0.0709951240512829	0.425755796265991	0.405003083519239	9722/287	2
GO:0051607	defense response to virus	4/96	307/18888	0.0130293159609121	2.56351791530945	1.97409529200402	0.0713816575285733	0.425755796265991	0.405003083519239	3429/246778/115362/2633	4
GO:0002440	production of molecular mediator of immune response	4/96	310/18888	0.0129032258064516	2.53870967741935	1.95239936460446	0.0734009578824454	0.425755796265991	0.405003083519239	2865/28943/28803/28817	4
GO:0006941	striated muscle contraction	3/96	191/18888	0.0157068062827225	3.09031413612565	2.07526175227494	0.073597037518405	0.425755796265991	0.405003083519239	9722/2258/287	3
GO:0002713	negative regulation of B cell mediated immunity	1/96	15/18888	0.0666666666666667	13.1166666666667	3.35535846980603	0.0736116056049891	0.425755796265991	0.405003083519239	722	1
GO:0002890	negative regulation of immunoglobulin mediated immune response	1/96	15/18888	0.0666666666666667	13.1166666666667	3.35535846980603	0.0736116056049891	0.425755796265991	0.405003083519239	722	1
GO:0016322	neuron remodeling	1/96	15/18888	0.0666666666666667	13.1166666666667	3.35535846980603	0.0736116056049891	0.425755796265991	0.405003083519239	712	1
GO:0032352	positive regulation of hormone metabolic process	1/96	15/18888	0.0666666666666667	13.1166666666667	3.35535846980603	0.0736116056049891	0.425755796265991	0.405003083519239	3249	1
GO:0038065	collagen-activated signaling pathway	1/96	15/18888	0.0666666666666667	13.1166666666667	3.35535846980603	0.0736116056049891	0.425755796265991	0.405003083519239	1285	1
GO:0042415	norepinephrine metabolic process	1/96	15/18888	0.0666666666666667	13.1166666666667	3.35535846980603	0.0736116056049891	0.425755796265991	0.405003083519239	26002	1
GO:0048681	negative regulation of axon regeneration	1/96	15/18888	0.0666666666666667	13.1166666666667	3.35535846980603	0.0736116056049891	0.425755796265991	0.405003083519239	83999	1
GO:0050910	detection of mechanical stimulus involved in sensory perception of sound	1/96	15/18888	0.0666666666666667	13.1166666666667	3.35535846980603	0.0736116056049891	0.425755796265991	0.405003083519239	3249	1
GO:0051791	medium-chain fatty acid metabolic process	1/96	15/18888	0.0666666666666667	13.1166666666667	3.35535846980603	0.0736116056049891	0.425755796265991	0.405003083519239	55301	1
GO:0150011	regulation of neuron projection arborization	1/96	15/18888	0.0666666666666667	13.1166666666667	3.35535846980603	0.0736116056049891	0.425755796265991	0.405003083519239	23426	1
GO:0045088	regulation of innate immune response	5/96	440/18888	0.0113636363636364	2.23579545454545	1.87468753419339	0.0736630678649633	0.425755796265991	0.405003083519239	710/115362/29126/56833/4671	5
GO:0045824	negative regulation of innate immune response	2/96	88/18888	0.0227272727272727	4.47159090909091	2.33303663617218	0.0738791113653848	0.425755796265991	0.405003083519239	710/56833	2
GO:0048708	astrocyte differentiation	2/96	88/18888	0.0227272727272727	4.47159090909091	2.33303663617218	0.0738791113653848	0.425755796265991	0.405003083519239	712/4919	2
GO:0044403	biological process involved in symbiotic interaction	4/96	311/18888	0.0128617363344051	2.53054662379421	1.94522379054658	0.0740805204285304	0.425755796265991	0.405003083519239	3429/2335/3249/10739	4
GO:0002695	negative regulation of leukocyte activation	3/96	192/18888	0.015625	3.07421875	2.06472123899821	0.0745009824241173	0.425755796265991	0.405003083519239	80380/2335/29126	3
GO:0050672	negative regulation of lymphocyte proliferation	2/96	89/18888	0.0224719101123595	4.42134831460674	2.31236040630046	0.0753351386770933	0.425755796265991	0.405003083519239	80380/29126	2
GO:0002377	immunoglobulin production	3/96	194/18888	0.0154639175257732	3.04252577319588	2.04384471271202	0.0763237635723842	0.425755796265991	0.405003083519239	28943/28803/28817	3
GO:0050777	negative regulation of immune response	3/96	194/18888	0.0154639175257732	3.04252577319588	2.04384471271202	0.0763237635723842	0.425755796265991	0.405003083519239	722/710/56833	3
GO:0031640	killing of cells of another organism	2/96	90/18888	0.0222222222222222	4.37222222222222	2.29198738441811	0.0768003484966618	0.425755796265991	0.405003083519239	115362/2633	2
GO:0032945	negative regulation of mononuclear cell proliferation	2/96	90/18888	0.0222222222222222	4.37222222222222	2.29198738441811	0.0768003484966618	0.425755796265991	0.405003083519239	80380/29126	2
GO:0046849	bone remodeling	2/96	90/18888	0.0222222222222222	4.37222222222222	2.29198738441811	0.0768003484966618	0.425755796265991	0.405003083519239	338773/51384	2
